zone_id,zone_nom,code_dept,niveau_text,niveau_int,communes,n_communes,lat,lon,bws_raw,gws_raw,sev_raw,x_bws,x_gws,x_sv,x_a,spei3,spei12,S_struct_v2,S_conj_v2,H_v2,S_struct_v3,S_conj_v3,H_v3
8329,Secteur SG2a : Durance (elargi aux bassins versants ouest et nord Alpilles),13,alerte,2,[],1,43.73950505786989,5.03680585861122,0.17384114861488342,0.24447600543498993,0.3661384290977303,0.2897352476914724,1.0,0.12204614303257677,0.6972049369853466,-4.753424308822899,-2.9266894185739933,0.535861401160461,0.6636551043603953,0.633567172524069,0.4035104728898263,0.7038539400838278,0.6415920659820818
8330,Secteur SG2b : Real de Jouques (partie dpt Bouches-du-Rhone),13,crise,4,[],1,43.59688099753215,5.648845950112763,0.17384114861488342,0.24447600543498993,0.3661384290977303,0.2897352476914724,1.0,0.12204614303257677,0.5880850326476088,-1.8987059274880025,-4.753424308822899,0.4965782355988754,0.6490556397796879,0.6115978802388855,0.3904441101443761,0.7038539400838278,0.6388833796909315
8331,Secteur SG3 : Crau,13,alerte,2,[],1,43.57730478041502,4.880527759009998,0.4920356869697571,0.24447600543498993,0.5008078309829558,0.8200594782829285,1.0,0.16693594366098527,0.7831132778682677,-3.514094643177532,-1.915600425836411,0.8319505191740406,0.5894771627497182,0.6591557579155564,0.7309209468682687,0.6372931316159841,0.6610647477806394
8332,Secteur SG3a : Crau Alpilles,13,alerte,2,[],1,43.719645426990105,4.794348778202835,0.016032449901103973,0.24447600543498993,0.3385336395978084,0.02672074983517329,1.0,0.1128445465326028,0.6957001820418304,-4.753424308822899,-3.6461600872059834,0.4038124404526456,0.6790022398565017,0.6171675234004181,0.1541596953189318,0.7038539400838278,0.589901090761824
8333,Secteur SG4a : Littoral Ouest Marseille (y compris Cadiere et Aygalades),13,alerte,2,[],1,43.373760333298776,5.210050489446576,0.4920356869697571,0.24447600543498993,0.5008078309829558,0.8200594782829285,1.0,0.16693594366098527,0.7831132778682677,-3.514094643177532,-1.915600425836411,0.8319505191740406,0.5894771627497182,0.6591557579155564,0.7309209468682687,0.6372931316159841,0.6610647477806394
8334,Secteur SG4b : Littoral Est Marseille (y compris le polje de Cuges les Pins),13,alerte,2,[],1,43.21049597510583,5.608908756040416,0.4920356869697571,0.24447600543498993,0.5008078309829558,0.8200594782829285,1.0,0.16693594366098527,0.7272665407154072,-1.8742399663493263,-1.674093872376306,0.8118456937990108,0.4706958115698201,0.5970962546522813,0.7209508407655673,0.4837697155128498,0.5694777713477848
8335,Secteur SG5a : Touloubre amont,13,alerte,2,[],1,43.62649545024402,5.254306370083946,0.4920356869697571,0.24447600543498993,0.5008078309829558,0.8200594782829285,1.0,0.16693594366098527,0.6453265591572888,-2.6174411886159383,-2.9628971810775973,0.7823473004380882,0.5830687516339513,0.6412285695217896,0.7052090981126214,0.5970095839128913,0.6275319409863318
8336,Secteur SG5b : Touloubre aval (y compris la Durancole),13,alerte,2,[],1,43.606598044315,5.104454481317582,0.4920356869697571,0.24447600543498993,0.5008078309829558,0.8200594782829285,1.0,0.16693594366098527,0.7831132778682677,-3.514094643177532,-1.915600425836411,0.8319505191740406,0.5894771627497182,0.6591557579155564,0.7309209468682687,0.6372931316159841,0.6610647477806394
8337,Secteur SG6a : Arc amont (partie dpt Bouches-du-Rhone),13,alerte_renforcee,3,[],1,43.4861702855817,5.490221121646199,0.4920356869697571,0.24447600543498993,0.5008078309829558,0.8200594782829285,1.0,0.16693594366098527,0.6421452787259382,-1.8338286120681975,-4.753424308822899,0.781202039482802,0.648690576385904,0.6812773443918863,0.7045680397099907,0.7038539400838278,0.7040019745373008
8338,Secteur SG6b : Arc aval,13,alerte,2,[],1,43.51427068236875,5.2230493707729515,0.4920356869697571,0.24447600543498993,0.5008078309829558,0.8200594782829285,1.0,0.16693594366098527,0.7272665407154072,-1.8742399663493263,-1.674093872376306,0.8118456937990108,0.4706958115698201,0.5970962546522813,0.7209508407655673,0.4837697155128498,0.5694777713477848
8339,Secteur SG7a : Huveaune amont (partie dpt Bouches-du-Rhone),13,crise,4,[],1,43.37754081399862,5.6247285946748065,0.4920356869697571,0.24447600543498993,0.5008078309829558,0.8200594782829285,1.0,0.16693594366098527,0.6421452787259382,-1.8338286120681975,-4.753424308822899,0.781202039482802,0.648690576385904,0.6812773443918863,0.7045680397099907,0.7038539400838278,0.7040019745373008
8340,Secteur SG7b : Huveaune aval,13,crise,4,[],1,43.32678422815137,5.498708371365717,0.4920356869697571,0.24447600543498993,0.5008078309829558,0.8200594782829285,1.0,0.16693594366098527,0.7272665407154072,-1.8742399663493263,-1.674093872376306,0.8118456937990108,0.4706958115698201,0.5970962546522813,0.7209508407655673,0.4837697155128498,0.5694777713477848
9152,OUGC Isle-Dronne /  Zone d'alerte : L'Auzonne,16,alerte_renforcee,3,[],1,45.339565356228064,0.2029246170299232,0.17391417920589447,0.09303999692201614,0.4050251094977797,0.28985696534315747,0.6202666461467743,0.13500836983259323,0.2907300966136281,-1.7625078448680185,-0.979604211095379,0.3364286479130333,0.4220443704031909,0.3874069082465616,0.31347902755973606,0.46843964651716063,0.4107800015449109
9156,OUGC Isle-Dronne /  Zone d'alerte : La Tude,16,crise,4,[],1,45.34508622856036,0.07561429841139283,0.17391417920589447,0.09303999692201614,0.4050251094977797,0.28985696534315747,0.6202666461467743,0.13500836983259323,0.2971546023649001,-2.0589221939963944,-1.3456881657224766,0.3387414699834912,0.4682209215539997,0.42002279715029867,0.31473854348074887,0.5072583547035647,0.4408545847297022
9157,"OUGC Isle-Dronne /  Zone d'alerte : Lary, Pousonne, Palais",16,alerte_renforcee,3,[],1,45.31596887281937,-0.1328526297395404,0.17391417920589447,0.09303999692201614,0.4050251094977797,0.28985696534315747,0.6202666461467743,0.13500836983259323,0.32637821226319036,-2.143997579593851,-1.3621896298982934,0.3492619695468757,0.4766044043007969,0.4299490756537261,0.32023881404291465,0.5173742354849498,0.4507743920444286
9159,OUGC Karst /  Zone d'alerte : Bandiat,16,alerte,2,[],1,45.65166289939189,0.3731670632405501,0.4644896984100342,0.09303999692201614,0.5765413493178984,0.774149497350057,0.6202666461467743,0.1921804497726328,0.234948827013858,-1.6421802177970868,-1.1188010019692831,0.5584936568605657,0.4152338836548811,0.4738753064990606,0.5285310700847848,0.4508783529636358,0.48072690450932576
9160,OUGC Karst /  Zone d'alerte : Bonnieure,16,alerte,2,[],1,45.80740826567285,0.4963896310480426,0.4644896984100342,0.09303999692201614,0.5765413493178984,0.774149497350057,0.6202666461467743,0.1921804497726328,0.06643762133901485,-1.044765858701271,-0.8212318243687871,0.4978296228176223,0.3204793282932526,0.40483856217706504,0.44017381167716735,0.34313504130886124,0.3877539988314527
